DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,LAT,LNG
44759,2.01326E+11,1300 BLOCK N ORIANNA ST,8/31/2013,2013,26,300,17,615,39.9714733,-75.14209847
52371,2.01318E+11,6000 BLOCK SPRUCE ST,9/5/2013,2013,18,300,21,615,39.9565281,-75.24195906
62348,2.01339E+11,4200 BLOCK HENRY AV,8/27/2013,2013,39,650,13,615,40.0213532,-75.19340628
35057,2.01301E+11,S 26TH ST / MOORE ST,9/5/2013,2013,1,120,19,625,39.9305921,-75.18863769
39815,2.01317E+11,600 BLOCK S 27TH STREET,9/4/2013,2013,17,850,12,615,39.9457727,-75.18424433
27216,2.01009E+11,1500 BLOCK SANSOM ST,5/16/2010,2010,9,1700,19,615,39.9503603,-75.16610862
27245,2.01009E+11,200 BLOCK S 19TH ST,6/7/2010,2010,9,500,22,615,39.948344,-75.17267941
27299,2.01009E+11,2000 BLOCK MARKET ST,6/8/2010,2010,9,0,8,635,39.9538081,-75.17507713
27352,2.01009E+11,200 BLOCK N BROAD ST,6/8/2010,2010,9,700,12,615,39.9567131,-75.16272661
27552,2.01009E+11,1900 BLOCK LOMBARD ST,6/9/2010,2010,9,50,13,625,39.9457724,-75.17409713
27774,2.01009E+11,1700 BLOCK MARKET ST,6/10/2010,2010,9,800,18,615,39.9530619,-75.16900337
28887,2.01009E+11,200 BLOCK S 25TH ST,6/16/2010,2010,9,800,10,615,39.9502218,-75.18085092
29838,2.01009E+11,N 19TH ST  / MOUNT VERNON ST,6/21/2010,2010,9,350,15,615,39.9654714,-75.16896019
29847,2.01009E+11,2300 BLOCK WALNUT ST,6/21/2010,2010,9,1050,15,615,39.9511118,-75.17853354
29874,2.01009E+11,S 17TH ST  / LOCUST ST,6/21/2010,2010,9,400,19,615,39.9488128,-75.16934318
29977,2.01009E+11,1600 BLOCK SPRING GARDEN ST,6/22/2010,2010,9,200,11,615,39.9627969,-75.16470767
30069,2.01009E+11,S 17TH ST  / CHESTNUT ST,6/22/2010,2010,9,500,20,615,39.9514777,-75.16877808
30323,2.01009E+11,1400 BLOCK ARCH ST,6/23/2010,2010,9,350,23,615,39.9544453,-75.16324119
30639,2.01009E+11,200 BLOCK S 25TH ST,6/11/2010,2010,9,350,16,615,39.9502218,-75.18085092
30642,2.01009E+11,1800 BLOCK WALNUT ST,6/25/2010,2010,9,160,16,625,39.9502493,-75.1714296
30773,2.01009E+11,1500 BLOCK PINE ST,6/24/2010,2010,9,400,13,615,39.9458191,-75.16713763
30819,2.01009E+11,1400 BLOCK WALNUT ST,6/26/2010,2010,9,250,20,615,39.9493916,-75.16468247
30952,2.01009E+11,N 20TH ST  / JOHN F KENNEDY BLVD,6/27/2010,2010,9,550,16,615,39.9546424,-75.17297577
31174,2.01009E+11,2100 BLOCK SPRING ST,6/28/2010,2010,9,700,19,615,39.963903,-75.17358811
31334,2.01009E+11,S 15TH ST  / LOCUST ST,6/29/2010,2010,9,1000,16,615,39.9484258,-75.16618218
31365,2.01009E+11,N 15TH ST / CHERRY ST,6/29/2010,2010,9,800,18,615,39.9555484,-75.16466231
31369,2.01009E+11,1500 BLOCK CHERRY ST,6/29/2010,2010,9,800,18,615,39.9555429,-75.16466252
31560,2.01009E+11,200 BLOCK S 25TH ST,6/30/2010,2010,9,300,18,615,39.9502218,-75.18085092
32064,2.01009E+11,1900 BLOCK SANSOM ST,7/3/2010,2010,9,295,13,615,39.9511722,-75.17253645
32504,2.01009E+11,N BROAD ST  / SPRING GARDEN ST,7/5/2010,2010,9,600,23,615,39.9624834,-75.16140048
32835,2.01009E+11,100 BLOCK S 21ST ST,7/7/2010,2010,9,1000,18,615,39.9522888,-75.17542018
32870,2.01009E+11,1500 BLOCK SANSOM ST,7/7/2010,2010,9,200,22,615,39.9503229,-75.16578889
33071,2.01009E+11,200 BLOCK S 18TH ST,7/8/2010,2010,9,300,20,615,39.9501337,-75.17068465
33260,2.01009E+11,HAHNEMAN HOSPITAL @ 230 N BROAD ST,7/9/2010,2010,9,700,18,615,39.9567131,-75.16272661
33672,2.01009E+11,1400 BLOCK SPRUCE ST,7/12/2010,2010,9,600,9,615,39.9470812,-75.16537695
33723,2.01009E+11,0 BLOCK FRANKLIN TOWN BLVD,7/10/2010,2010,9,230,16,615,39.9598546,-75.16771037
34461,2.01009E+11,N 21ST ST  / MARKET ST,7/16/2010,2010,9,100,13,625,39.9538081,-75.17507713
34680,2.01009E+11,300 BLOCK N 19TH ST,7/17/2010,2010,9,400,15,615,39.9591119,-75.17034379
35042,2.01009E+11,N 20TH ST  / POPLAR ST,7/19/2010,2010,9,300,21,615,39.9545975,-75.18125643
35208,2.01009E+11,1500 BLOCK FAIRMOUNT AV,7/13/2010,2010,9,129,18,625,39.9671108,-75.16236629
35591,2.01009E+11,2300 BLOCK RACE ST,7/22/2010,2010,9,550,17,615,39.9580116,-75.17698766
35723,2.01009E+11,2100 BLOCK LOCUST ST,6/12/2010,2010,9,200,12,615,39.9497717,-75.17694286
36396,2.01009E+11,N 18TH ST  / VINE ST,7/27/2010,2010,9,210,15,615,39.958901,-75.16878155
37040,2.01009E+11,1900 BLOCK CHESTNUT ST,7/26/2010,2010,9,500,9,615,39.9519189,-75.17240107
37224,2.01009E+11,1700 BLOCK SANSOM ST,8/1/2010,2010,9,850,13,615,39.9507016,-75.1689503
37431,2.01009E+11,1500 BLOCK CHESTNUT ST,8/2/2010,2010,9,140,21,625,39.951075,-75.16565324
37462,2.01009E+11,200 BLOCK S 25TH ST,8/3/2010,2010,9,10,0,635,39.9502218,-75.18085092
37744,2.01009E+11,S 20TH ST / LOCUST ST,8/3/2010,2010,9,500,13,615,39.9493995,-75.17406667
37812,2.01009E+11,1400 BLOCK CHESTNUT ST,8/4/2010,2010,9,800,20,615,39.9508797,-75.16405491
37987,2.01009E+11,2300 BLOCK PEROT ST,8/5/2010,2010,9,200,20,615,39.9680593,-75.17596463
38445,2.01009E+11,100 BLOCK N 19TH ST,8/8/2010,2010,9,500,16,615,39.9557395,-75.17107849
38602,2.01009E+11,1700 BLOCK FRANCIS ST,8/9/2010,2010,9,250,17,615,39.9690581,-75.16493339
38648,2.01009E+11,1900 BLOCK SPRUCE ST,8/9/2010,2010,9,500,22,615,39.9480216,-75.17311982
38782,2.01009E+11,800 BLOCK N 23RD ST,8/10/2010,2010,9,250,17,615,39.9715329,-75.17447662
38784,2.01009E+11,1700 BLOCK CALLOWHILL,8/10/2010,2010,9,700,17,615,39.9602093,-75.16687605
38813,2.01009E+11,2200 BLOCK OGDEN ST,8/10/2010,2010,9,600,19,615,39.9715082,-75.1736209
38879,2.01009E+11,1700 BLOCK ARCH ST,8/11/2010,2010,9,2000,7,615,39.955041,-75.16810743
39149,2.01009E+11,200 BLOCK S 25TH ST,7/3/2010,2010,9,1200,14,615,39.9502218,-75.18085092
40038,2.01009E+11,BOAT HOUSE ROW @ 810 KELLY DR,8/17/2010,2010,9,330,15,615,39.9693533,-75.18469604
40039,2.01009E+11,800 BLOCK KELLY DR,8/17/2010,2010,9,0,15,615,39.9694295,-75.18515717
40106,2.01009E+11,2000 BLOCK SANSOM ST,8/17/2010,2010,9,480,21,615,39.9512939,-75.1736737
40222,2.01009E+11,300 BLOCK S 18TH ST,8/10/2010,2010,9,550,13,615,39.9469957,-75.17133898
40289,2.01009E+11,200 BLOCK N BROAD ST,8/17/2010,2010,9,70,20,625,39.9565109,-75.16277
40299,2.01009E+11,600 BLOCK N 16TH ST,8/18/2010,2010,9,450,21,615,39.9661657,-75.16393702
40931,2.01009E+11,S 22ND ST  / SPRUCE ST,8/22/2010,2010,9,50,16,625,39.9486192,-75.17784286
41011,2.01009E+11,N 23RD ST  / MARKET ST,8/23/2010,2010,9,450,9,615,39.954166,-75.17781131
41203,2.01009E+11,1700 BLOCK MARKET ST,8/24/2010,2010,9,250,14,615,39.9530619,-75.16900337
41206,2.01009E+11,1900 BLOCK VINE ST,8/24/2010,2010,9,2500,15,615,39.9591127,-75.17037945
41214,2.01009E+11,1900 BLOCK WALLACE ST,8/24/2010,2010,9,120,17,625,39.9662093,-75.16928907
41337,2.01009E+11,2000 BLOCK APPLETREE ST,8/24/2010,2010,9,250,13,615,39.9561166,-75.17270574
41338,2.01009E+11,N BROAD ST  / SPRING GARDEN ST,8/23/2010,2010,9,600,13,615,39.9624834,-75.16140048
41864,2.01009E+11,2100 BLOCK CHESTNUT ST,8/28/2010,2010,9,1000,15,615,39.9523108,-75.17541934
41913,2.01009E+11,1900 BLOCK CHESTNUT ST,8/28/2010,2010,9,300,0,615,39.951889,-75.17204537
42320,2.01009E+11,2000 BLOCK SANSOM ST,8/31/2010,2010,9,400,14,615,39.9512939,-75.1736737
42342,2.01009E+11,1600 BLOCK WALNUT ST,8/31/2010,2010,9,485,17,615,39.94982,-75.16809172
42635,2.01009E+11,2100 BLOCK LOCUST ST,9/2/2010,2010,9,250,13,615,39.9497391,-75.17683704
42682,2.01009E+11,1700 BLOCK GREEN ST,8/20/2010,2010,9,140,19,625,39.96448,-75.16664228
42683,2.01009E+11,1700 BLOCK GREEN ST,9/2/2010,2010,9,235,19,615,39.96448,-75.16664228
43084,2.01009E+11,2200 BLOCK PENNSYLVANIA AVE,9/4/2010,2010,9,150,11,625,39.9630524,-75.17472675
43362,2.01009E+11,N 17TH ST  / SPRING GARDEN ST,9/7/2010,2010,9,0,9,615,39.9631223,-75.16622995
43791,2.01009E+11,600 BLOCK N 16TH ST,9/8/2010,2010,9,500,17,615,39.966183,-75.16397205
43797,2.01009E+11,1600 BLOCK WALNUT ST,9/9/2010,2010,9,500,18,615,39.9497476,-75.16755923
44043,2.01009E+11,2100 BLOCK GREEN ST,9/11/2010,2010,9,960,9,615,39.9653042,-75.17324944
44113,2.01009E+11,BOAT HOUSE ROW @ 810 KELLY DR,9/11/2010,2010,9,70,17,625,39.9693533,-75.18469604
44206,2.01009E+11,300 BLOCK S 22ND ST,9/11/2010,2010,9,10,7,635,39.9475044,-75.17809915
44223,2.01009E+11,2600 BLOCK PENNSYLVANIA AVE,9/12/2010,2010,9,2950,11,615,39.9678298,-75.18018499
44271,2.01009E+11,2100 BLOCK CHESTNUT ST,9/12/2010,2010,9,0,18,635,39.9523108,-75.17541934
44331,2.01009E+11,0 BLOCK FRANKLIN TOWN BLVD,9/10/2010,2010,9,850,10,615,39.9598546,-75.16771037
44337,2.01009E+11,1900 BLOCK WALNUT ST,9/13/2010,2010,9,300,10,615,39.9503894,-75.17253046
44383,2.01009E+11,S 23RD ST  / WALNUT ST,9/13/2010,2010,9,600,16,615,39.9511138,-75.17849778
44515,2.01009E+11,2600 BLOCK PENNSYLVANIA AV,9/14/2010,2010,9,200,15,615,39.9678161,-75.18018551
44553,2.01009E+11,N 15TH ST  / MARKET ST,9/14/2010,2010,9,200,20,615,39.9525871,-75.16523888
44840,2.01009E+11,1400 BLOCK VINE ST,9/15/2010,2010,9,550,9,615,39.9581585,-75.16288569
44851,2.01009E+11,CITY HALL @ 1400 JOHN F KENNEDY BLVD,9/15/2010,2010,9,545,11,615,39.9533329,-75.16335491
44889,2.01009E+11,2300 BLOCK WALNUT ST,9/15/2010,2010,9,909,14,615,39.9511118,-75.17853354
44893,2.01009E+11,200 BLOCK S 24TH ST,9/16/2010,2010,9,698,15,615,39.9493825,-75.17991923
44919,2.01009E+11,1500 BLOCK MARKET ST,9/16/2010,2010,9,800,17,615,39.9525817,-75.16523909
45126,2.01009E+11,S 15TH ST  / SPRUCE ST,9/17/2010,2010,9,400,18,615,39.9472041,-75.16644272
45617,2.01009E+11,S 18TH ST  / RITTENHOUSE SQ,9/21/2010,2010,9,600,1,615,39.9485514,-75.17103017
45799,2.01009E+11,400 BLOCK S 15TH ST,9/22/2010,2010,9,470,1,615,39.9453242,-75.166871
45908,2.01009E+11,1700 BLOCK ARCH ST,9/22/2010,2010,9,500,16,615,39.9550607,-75.16824942
45968,2.01009E+11,1900 BLOCK CHESTNUT ST,9/22/2010,2010,9,500,22,615,39.9519189,-75.17240107
46458,2.01009E+11,N 20TH ST  / VINE ST,9/25/2010,2010,9,200,13,615,39.9592981,-75.17190698
46776,2.01009E+11,200 BLOCK N 15TH ST,9/27/2010,2010,9,1000,13,615,39.9564754,-75.16448429
46784,2.01009E+11,1500 BLOCK SPRUCE ST,9/25/2010,2010,9,2200,14,615,39.9471994,-75.16647858
46931,2.01009E+11,N 18TH ST  / ARCH ST,9/28/2010,2010,9,1500,12,615,39.9552139,-75.16956397
47158,2.01009E+11,1900 BLOCK CHERRY ST,9/29/2010,2010,9,700,17,615,39.9563251,-75.17098489
47179,2.01009E+11,800 BLOCK N 19TH ST,9/29/2010,2010,9,659,18,615,39.9699613,-75.16796864
47204,2.01009E+11,1600 BLOCK WALNUT ST,9/29/2010,2010,9,300,22,615,39.9497806,-75.16780775
47213,2.01009E+11,1900 BLOCK POPLAR ST,9/29/2010,2010,9,75,23,625,39.9713096,-75.1684528
47447,2.01009E+11,1800 BLOCK CHESTNUT ST,10/1/2010,2010,9,300,14,615,39.9517111,-75.17073182
47500,2.01009E+11,1600 BLOCK MARKET ST,10/1/2010,2010,9,300,20,615,39.9527832,-75.1668729
47908,2.01009E+11,0 BLOCK S 19TH ST,10/4/2010,2010,9,600,17,615,39.9533674,-75.17159675
48018,2.01009E+11,1600 BLOCK CHERRY ST,10/5/2010,2010,9,85,16,625,39.9558235,-75.16675731
48752,2.01009E+11,RITTENHOUSE SAVOY @ 1810 RITTENHOUSE SQ,10/9/2010,2010,9,1500,19,615,39.9485636,-75.17120811
48914,2.01009E+11,WALNUT ST  / W RITTENHOUSE SQ,10/10/2010,2010,9,219,17,615,39.9504079,-75.17274385
49041,2.01009E+11,1700 BLOCK SANSOM ST,10/11/2010,2010,9,220,12,615,39.9507016,-75.1689503
49181,2.01009E+11,1700 BLOCK MARKET ST,10/10/2010,2010,9,800,9,615,39.9530619,-75.16900337
49253,2.01009E+11,1900 BLOCK ARCH ST,10/12/2010,2010,9,1200,15,615,39.9554481,-75.17155347
49255,2.01009E+11,WATERWORKS RESTAURANT @ 640 WATER WORKS,10/12/2010,2010,9,1200,15,615,39.9681622,-75.17593671
49277,2.01009E+11,1800 BLOCK MARKET ST,10/12/2010,2010,9,800,17,615,39.9532591,-75.170566
49300,2.01009E+11,1500 BLOCK MARKET ST,10/12/2010,2010,9,500,20,615,39.9526257,-75.1654872
49424,2.01009E+11,S 17TH ST  / SANSOM ST,10/13/2010,2010,9,150,14,625,39.950709,-75.16891433
49451,2.01009E+11,1700 BLOCK SPRING GARDEN ST,10/13/2010,2010,9,200,16,615,39.9629942,-75.16627051
49554,2.01009E+11,N BROAD ST  / SPRING GARDEN ST,10/14/2010,2010,9,200,8,615,39.9624834,-75.16140048
49680,2.01009E+11,2100 BLOCK CHESTNUT ST,10/15/2010,2010,9,2000,0,615,39.9523108,-75.17541934
50265,2.01009E+11,1600 BLOCK CHESTNUT ST,10/18/2010,2010,9,1000,19,615,39.9513332,-75.16760601
50519,2.01009E+11,1600 BLOCK WALNUT ST,10/19/2010,2010,9,800,9,615,39.9497806,-75.16780775
50567,2.01009E+11,N 17TH ST  / SPRING GARDEN ST,10/13/2010,2010,9,1100,13,615,39.9631223,-75.16622995
50602,2.01009E+11,1500 BLOCK CHESTNUT ST,10/20/2010,2010,9,200,17,615,39.9511049,-75.16575915
50640,2.01009E+11,1700 BLOCK CHESTNUT ST,10/20/2010,2010,9,150,21,625,39.9514722,-75.16877829
50762,2.01009E+11,1700 BLOCK JOHN F KENNEDY BLVD,10/21/2010,2010,9,300,11,615,39.9540254,-75.16825307
50795,2.01009E+11,1800 BLOCK SPRUCE ST,10/21/2010,2010,9,350,14,615,39.9478166,-75.17145055
50996,2.01009E+11,0 BLOCK S 17TH ST,10/18/2010,2010,9,2550,14,615,39.9520872,-75.16864788
51190,2.01009E+11,400 BLOCK S BROAD ST,10/23/2010,2010,9,1600,18,615,39.9455554,-75.16518522
51198,2.01009E+11,S 2534 PINE ST,10/23/2010,2010,9,200,18,615,39.9476459,-75.18184035
51316,2.01009E+11,N 16TH ST  / SPRING GARDEN ST,10/24/2010,2010,9,400,14,615,39.9629196,-75.16466731
52031,2.01009E+11,1600 BLOCK WALNUT ST,10/27/2010,2010,9,1000,13,615,39.9498475,-75.16834045
52303,2.01009E+11,1600 BLOCK CHESTNUT ST,10/29/2010,2010,9,470,19,615,39.9512668,-75.16721602
52355,2.01009E+11,1900 BLOCK WAVERLY ST,10/30/2010,2010,9,300,1,615,39.9461917,-75.1739385
52566,2.01009E+11,200 BLOCK S 18TH ST,10/31/2010,2010,9,2100,13,615,39.9485486,-75.17103027
52716,2.01009E+11,1600 BLOCK WALNUT ST,11/1/2010,2010,9,200,14,615,39.9497806,-75.16780775
52861,2.01009E+11,1700 BLOCK WALNUT ST,11/2/2010,2010,9,600,13,615,39.9499581,-75.16922832
53498,2.01009E+11,2900 BLOCK POPLAR ST,11/6/2010,2010,9,225,3,615,39.9733494,-75.18483068
53552,2.01009E+11,1600 BLOCK WALNUT ST,11/6/2010,2010,9,300,15,615,39.9497766,-75.16762949
53566,2.01009E+11,200 BLOCK S BROAD ST,11/5/2010,2010,9,959,17,615,39.9493405,-75.16436327
54158,2.01009E+11,700 BLOCK N 24TH ST,11/10/2010,2010,9,500,7,615,39.9683227,-75.17681126
54203,2.01009E+11,S 18TH ST / WALNUT ST,11/9/2010,2010,9,750,11,615,39.9501419,-75.17068434
54240,2.01009E+11,1600 BLOCK RACE ST,11/9/2010,2010,9,800,15,615,39.9566416,-75.16601248
54301,2.01009E+11,1800 BLOCK WALNUT ST,11/9/2010,2010,9,50,21,625,39.9501364,-75.17068454
54580,2.01009E+11,1900 BLOCK HAMILTON ST,11/12/2010,2010,9,115,13,625,39.9620634,-75.16969638
55160,2.01009E+11,2000 BLOCK PINE ST,11/15/2010,2010,9,250,20,615,39.9468254,-75.17512764
55168,2.01009E+11,1800 BLOCK WALNUT ST,11/15/2010,2010,9,635,22,615,39.9501364,-75.17068454
55241,2.01009E+11,800 BLOCK N NEWKIRK ST,11/15/2010,2010,9,600,12,615,39.9709058,-75.18313828
55405,2.01009E+11,1500 BLOCK WALNUT ST,11/17/2010,2010,9,150,13,625,39.9496719,-75.16688413
56033,2.01009E+11,1400 BLOCK SPRUCE ST,11/20/2010,2010,9,100,20,625,39.9470041,-75.16488035
57308,2.01009E+11,2100 BLOCK MARKET ST,11/28/2010,2010,9,525,11,615,39.9538198,-75.17511237
58698,2.01009E+11,200 BLOCK S BROAD ST,12/8/2010,2010,9,150,17,625,39.9493405,-75.16436327
58732,2.01009E+11,2200 BLOCK GREEN ST,12/8/2010,2010,9,400,20,615,39.9654891,-75.17463438
24404,2.01012E+11,5200 BLOCK BALTIMORE AV,3/17/2010,2010,12,271,8,615,39.9477707,-75.22743628
24647,2.01012E+11,6800 BLOCK GUYER AV,3/17/2010,2010,12,170,20,625,39.9162208,-75.23163843
33784,2.01012E+11,6000 BLOCK UPLAND ST,4/12/2010,2010,12,100,23,625,39.9318291,-75.22945484
34710,2.01012E+11,5700 BLOCK WILLOWS AV,4/15/2010,2010,12,100,17,625,39.9407282,-75.2330136
34821,2.01012E+11,2500 BLOCK S FELTON ST,4/15/2010,2010,12,150,22,625,39.9246238,-75.22686851
37664,2.01012E+11,7300 BLOCK W PASSYUNK AV,4/23/2010,2010,12,100,21,625,39.9133973,-75.24101536
52828,2.01012E+11,S 56TH ST / FLORENCE AV,6/7/2010,2010,12,200,20,615,39.9410282,-75.22954178
55749,2.01012E+11,S 70TH ST / GROVERS AVE,6/15/2010,2010,12,50,18,625,39.9138483,-75.23340248
57971,2.01012E+11,SHAW SCH @ 5450 WARRINGTON AV,6/11/2010,2010,12,1100,11,615,39.9413834,-75.22621059
58029,2.01012E+11,7100 BLOCK THEODORE ST,6/22/2010,2010,12,400,16,615,39.9149377,-75.23874736
68994,2.01012E+11,3000 BLOCK ISLAND AVE,7/23/2010,2010,12,75,18,625,39.9026875,-75.23991293
73171,2.01012E+11,5000 BLOCK PENTRIDGE ST,8/4/2010,2010,12,300,16,615,39.9470497,-75.22250343
75051,2.01012E+11,S 60TH ST  / KINGSESSING AV,8/10/2010,2010,12,50,18,625,39.9325606,-75.23024819
76789,2.01012E+11,S 63RD ST  / REEDLAND ST,8/16/2010,2010,12,100,15,625,39.9244862,-75.22822903
81745,2.01012E+11,S 60TH ST  / WOODLAND AV,9/1/2010,2010,12,150,11,625,39.9303215,-75.22758447
82407,2.01012E+11,S 61ST ST  / ELMWOOD AV,9/3/2010,2010,12,180,17,625,39.9260651,-75.22485318
82841,2.01012E+11,2600 BLOCK S 62ND ST,9/4/2010,2010,12,75,22,625,39.9237214,-75.22479757
93202,2.01012E+11,4600 BLOCK ISLAND AV,10/9/2010,2010,12,600,1,615,39.884778,-75.23109155
94679,2.01012E+11,6700 BLOCK REGENT ST,10/13/2010,2010,12,150,18,625,39.9260871,-75.24086799
102175,2.01012E+11,2500 BLOCK S 63RD ST,11/5/2010,2010,12,150,22,625,39.9240299,-75.22771093
102893,2.01012E+11,6100 BLOCK GLENMORE AV,11/7/2010,2010,12,100,18,625,39.9275426,-75.22672449
21625,2.01014E+11,7100 BLOCK GERMANTOWN AV,3/30/2010,2010,14,500,17,615,40.0590009,-75.19002665
22563,2.01014E+11,6600 BLOCK EMLEN ST,4/3/2010,2010,14,550,1,615,40.0478179,-75.18755411
24081,2.01014E+11,E CHELTEN AV  / BAYNTON ST,4/8/2010,2010,14,100,15,625,40.0388576,-75.17163557
25481,2.01014E+11,7100 BLOCK N 19TH ST,4/14/2010,2010,14,90,8,625,40.06343,-75.14757613
27127,2.01014E+11,6700 BLOCK LIMEKILN PIKE,4/20/2010,2010,14,200,16,615,40.0568854,-75.15254477
27713,2.01014E+11,300 BLOCK W ALLENS LN,4/23/2010,2010,14,300,21,615,40.0557786,-75.19776046
37941,2.01014E+11,500 BLOCK E RITTENHOUSE ST,5/21/2010,2010,14,100,18,625,40.0428704,-75.17055408
43289,2.01014E+11,500 BLOCK W SPRINGFIELD AVE,6/18/2010,2010,14,750,21,615,40.0621271,-75.20713605
44671,2.01014E+11,500 BLOCK W WILLOW GROVE AVE @ CHEROKEE ST,6/22/2010,2010,14,200,18,615,40.0605836,-75.2109824
49098,2.01014E+11,1100 BLOCK E CHELTEN AV,7/7/2010,2010,14,250,17,615,40.0496912,-75.16050329
51039,2.01014E+11,8100 BLOCK ARDLEIGH ST,7/14/2010,2010,14,300,10,615,40.0740013,-75.20054227
55846,2.01014E+11,400 BLOCK W HORTTER ST,7/29/2010,2010,14,150,7,625,40.0429611,-75.19131067
59385,2.01014E+11,300 BLOCK MONTANA ST,8/10/2010,2010,14,100,13,625,40.054866,-75.1792469
60416,2.01014E+11,E HAINES ST  / MAGNOLIA ST,8/15/2010,2010,14,300,12,615,40.0443193,-75.17074912
60439,2.01014E+11,300 BLOCK MECHANIC ST,8/15/2010,2010,14,160,14,625,40.0425238,-75.17371162
61017,2.01014E+11,GERMANTOWN AV  / E MOUNT PLEASANT AV,8/18/2010,2010,14,150,23,625,40.0584276,-75.1894407
61383,2.01014E+11,1500 BLOCK WADSWORTH AV,8/19/2010,2010,14,300,16,615,40.078956,-75.17407943
63083,2.01014E+11,6200 BLOCK ARDLEIGH ST,8/26/2010,2010,14,150,14,625,40.0539832,-75.16755846
64025,2.01014E+11,0 BLOCK W MOUNT AIRY AV,8/29/2010,2010,14,200,18,615,40.0593608,-75.19151415
64740,2.01014E+11,0 BLOCK E CHELTEN AVE,9/1/2010,2010,14,150,15,625,40.0361921,-75.17438073
64992,2.01014E+11,500 BLOCK E WALNUT LA,9/1/2010,2010,14,200,15,615,40.0475256,-75.17191367
67414,2.01014E+11,5300 BLOCK CHEW AV,9/11/2010,2010,14,150,20,625,40.0417302,-75.15869896
69443,2.01014E+11,100 BLOCK W RITTENHOUSE ST,9/19/2010,2010,14,800,15,615,40.036383,-75.17787484
70619,2.01014E+11,500 BLOCK CARPENTER LA,9/24/2010,2010,14,365,15,615,40.0470359,-75.19523064
78164,2.01014E+11,200 BLOCK W GRAVERS LA,10/24/2010,2010,14,200,8,615,40.0716415,-75.20831645
80472,2.01014E+11,100 BLOCK E CHELTEN AV,11/1/2010,2010,14,300,14,615,40.0366905,-75.17382589
1518,2.01015E+11,1200 BLOCK PRATT ST,1/6/2010,2010,15,300,20,615,40.0256875,-75.08364973
16542,2.01015E+11,7000 BLOCK HEGERMAN ST,2/18/2010,2010,15,100,16,625,40.0263188,-75.03975555
23641,2.01015E+11,2700 BLOCK BUCKIUS ST,3/9/2010,2010,15,200,16,615,40.0001567,-75.06947546
24291,2.01015E+11,3200 BLOCK COTTMAN AV,3/10/2010,2010,15,200,9,615,40.0405003,-75.04740747
27090,2.01015E+11,3500 BLOCK BLEIGH AV,3/18/2010,2010,15,200,16,615,40.0388307,-75.03879132
27291,2.01015E+11,6100 BLOCK VANDIKE ST,3/19/2010,2010,15,200,22,615,40.0185061,-75.0562488
28115,2.01015E+11,4400 BLOCK ELIZABETH ST,3/20/2010,2010,15,200,22,615,40.0146349,-75.0905845
32673,2.01015E+11,6400 BLOCK TORRESDALE AV,4/1/2010,2010,15,100,14,625,40.0215648,-75.05176934
33796,2.01015E+11,4600 BLOCK HARTEL AV,4/3/2010,2010,15,350,19,615,40.0350712,-75.02800839
34113,2.01015E+11,4600 BLOCK BENNER ST,4/4/2010,2010,15,100,12,625,40.0195036,-75.05849534
34690,2.01015E+11,4400 BLOCK ALMOND ST,4/6/2010,2010,15,70,3,625,40.0003846,-75.07535869
35702,2.01015E+11,5000 BLOCK MULBERRY ST,4/8/2010,2010,15,200,10,615,40.0184987,-75.07578797
36497,2.01015E+11,1000 BLOCK HERBERT ST,4/9/2010,2010,15,400,21,615,40.0221335,-75.09157668
40382,2.01015E+11,1700 BLOCK BRILL ST,4/19/2010,2010,15,100,15,625,40.020647,-75.07263132
43917,2.01015E+11,2200 BLOCK WAKELING ST,4/28/2010,2010,15,90,16,625,40.0087696,-75.07195686
45771,2.01015E+11,2700 BLOCK ALRESFORD ST,5/2/2010,2010,15,326,21,615,39.9956895,-75.07800748
47112,2.01015E+11,4700 BLOCK HAWTHORNE ST,5/6/2010,2010,15,74,20,625,40.0152938,-75.07980752
47592,2.01015E+11,4500 BLOCK VAN KIRK ST,5/6/2010,2010,15,400,18,615,40.0180077,-75.06334112
52987,2.01015E+11,3500 BLOCK TUDOR ST,5/20/2010,2010,15,200,14,615,40.0384549,-75.03962815
55080,2.01015E+11,1300 BLOCK ADAMS AV,5/25/2010,2010,15,200,12,615,40.012043,-75.0932219
58958,2.01015E+11,2600 BLOCK EDDINGTON ST,6/3/2010,2010,15,450,16,615,39.9978624,-75.0792075
60237,2.01015E+11,2900 BLOCK LARDNER ST,6/6/2010,2010,15,80,18,625,40.0280889,-75.06565715
60666,2.01015E+11,COMLY ST / JACKSON ST,6/8/2010,2010,15,400,21,615,40.0197328,-75.06112959
61731,2.01015E+11,4700 BLOCK OXFORD AV,6/10/2010,2010,15,100,17,625,40.0168091,-75.083677
64829,2.01015E+11,2700 BLOCK BRIDGE ST,6/18/2010,2010,15,160,13,625,40.0031043,-75.06539505
69323,2.01015E+11,2700 BLOCK BUCKIUS ST,6/29/2010,2010,15,150,17,625,40.0002945,-75.06961286
69638,2.01015E+11,4500 BLOCK MILNOR ST,6/29/2010,2010,15,99,12,625,40.0050653,-75.08035266
69887,2.01015E+11,2600 BLOCK EDDINGTON ST,7/1/2010,2010,15,1000,22,615,39.9980951,-75.0794126
71084,2.01015E+11,4500 BLOCK SHEFFIELD AV,7/3/2010,2010,15,100,12,625,40.0353007,-75.03085753
